-1, 0.002, 1
-0.998, 0.0039984, 0.9992
-0.996, 0.0059936, 0.997601
-0.994, 0.00798401, 0.995203
-0.992, 0.00996803, 0.99201
-0.99, 0.0119441, 0.988022
-0.988, 0.0139106, 0.983245
-0.986, 0.0158659, 0.977681
-0.984, 0.0178086, 0.971334
-0.982, 0.019737, 0.964211
-0.98, 0.0216496, 0.956316
-0.978, 0.023545, 0.947656
-0.976, 0.0254214, 0.938238
-0.974, 0.0272776, 0.92807
-0.972, 0.0291119, 0.917158
-0.97, 0.0309229, 0.905514
-0.968, 0.0327092, 0.893145
-0.966, 0.0344693, 0.880061
-0.964, 0.0362019, 0.866273
-0.962, 0.0379055, 0.851792
-0.96, 0.0395787, 0.83663
-0.958, 0.0412203, 0.820799
-0.956, 0.0428289, 0.804311
-0.954, 0.0444033, 0.787179
-0.952, 0.0459421, 0.769418
-0.95, 0.0474442, 0.751041
-0.948, 0.0489083, 0.732063
-0.946, 0.0503333, 0.7125
-0.944, 0.0517181, 0.692367
-0.942, 0.0530614, 0.671679
-0.94, 0.0543623, 0.650455
-0.938, 0.0556198, 0.62871
-0.936, 0.0568327, 0.606462
-0.934, 0.0580001, 0.583729
-0.932, 0.0591212, 0.560529
-0.93, 0.060195, 0.53688
-0.928, 0.0612206, 0.512802
-0.926, 0.0621972, 0.488314
-0.924, 0.0631241, 0.463435
-0.922, 0.0640004, 0.438186
-0.92, 0.0648256, 0.412585
-0.918, 0.0655989, 0.386655
-0.916, 0.0663197, 0.360416
-0.914, 0.0669875, 0.333888
-0.912, 0.0676017, 0.307093
-0.91, 0.0681618, 0.280052
-0.908, 0.0686674, 0.252787
-0.906, 0.069118, 0.22532
-0.904, 0.0695134, 0.197673
-0.902, 0.0698531, 0.169868
-0.9, 0.070137, 0.141927
-0.898, 0.0703647, 0.113872
-0.896, 0.0705362, 0.0857258
-0.894, 0.0706512, 0.0575114
-0.892, 0.0707097, 0.0292509
-0.89, 0.0707116, 0.000967039
-0.888, 0.070657, -0.0273176
-0.886, 0.0705458, -0.0555804
-0.884, 0.0703782, -0.0837987
-0.882, 0.0701543, -0.11195
-0.88, 0.0698743, -0.140012
-0.878, 0.0695384, -0.167961
-0.876, 0.0691468, -0.195777
-0.874, 0.0686999, -0.223436
-0.872, 0.0681981, -0.250916
-0.87, 0.0676417, -0.278195
-0.868, 0.0670312, -0.305251
-0.866, 0.0663671, -0.332064
-0.864, 0.0656499, -0.358611
-0.862, 0.0648801, -0.384871
-0.86, 0.0640585, -0.410823
-0.858, 0.0631856, -0.436446
-0.856, 0.0622622, -0.46172
-0.854, 0.0612889, -0.486625
-0.852, 0.0602666, -0.511141
-0.85, 0.0591961, -0.535247
-0.848, 0.0580783, -0.558926
-0.846, 0.056914, -0.582157
-0.844, 0.0557041, -0.604923
-0.842, 0.0544497, -0.627204
-0.84, 0.0531517, -0.648984
-0.838, 0.0518112, -0.670245
-0.836, 0.0504293, -0.69097
-0.834, 0.049007, -0.711141
-0.832, 0.0475455, -0.730744
-0.83, 0.046046, -0.749762
-0.828, 0.0445097, -0.768181
-0.826, 0.0429377, -0.785985
-0.824, 0.0413314, -0.80316
-0.822, 0.039692, -0.819692
-0.82, 0.0380208, -0.835569
-0.818, 0.0363193, -0.850777
-0.816, 0.0345887, -0.865305
-0.814, 0.0328304, -0.87914
-0.812, 0.0310458, -0.892273
-0.81, 0.0292365, -0.904691
-0.808, 0.0274037, -0.916386
-0.806, 0.025549, -0.927347
-0.804, 0.0236739, -0.937567
-0.802, 0.0217798, -0.947036
-0.8, 0.0198683, -0.955748
-0.798, 0.0179409, -0.963695
-0.796, 0.0159992, -0.970872
-0.794, 0.0140446, -0.977271
-0.792, 0.0120788, -0.982889
-0.79, 0.0101034, -0.987721
-0.788, 0.00811988, -0.991762
-0.786, 0.00612986, -0.99501
-0.784, 0.00413493, -0.997462
-0.782, 0.0021367, -0.999116
-0.78, 0.00013676, -0.999971
-0.778, -0.00186329, -1.00003
-0.776, -0.00386185, -0.99928
-0.774, -0.00585732, -0.997735
-0.772, -0.00784811, -0.995392
-0.77, -0.00983261, -0.992253
-0.768, -0.0118093, -0.98832
-0.766, -0.0137764, -0.983597
-0.764, -0.0157326, -0.978086
-0.762, -0.0176762, -0.971793
-0.76, -0.0196056, -0.964722
-0.758, -0.0215194, -0.95688
-0.756, -0.023416, -0.948272
-0.754, -0.0252938, -0.938906
-0.752, -0.0271513, -0.928788
-0.75, -0.0289872, -0.917928
-0.748, -0.0307999, -0.906333
-0.746, -0.0325879, -0.894013
-0.744, -0.0343498, -0.880978
-0.742, -0.0360843, -0.867238
-0.74, -0.0377899, -0.852804
-0.738, -0.0394653, -0.837688
-0.736, -0.0411091, -0.821902
-0.734, -0.04272, -0.805459
-0.732, -0.0442968, -0.788371
-0.73, -0.0458381, -0.770652
-0.728, -0.0473427, -0.752317
-0.726, -0.0488095, -0.73338
-0.724, -0.0502372, -0.713856
-0.722, -0.0516247, -0.693761
-0.72, -0.0529709, -0.673111
-0.718, -0.0542748, -0.651923
-0.716, -0.0555352, -0.630213
-0.714, -0.0567512, -0.607999
-0.712, -0.0579218, -0.585298
-0.71, -0.059046, -0.562129
-0.708, -0.0601231, -0.538511
-0.706, -0.061152, -0.514462
-0.704, -0.062132, -0.490001
-0.702, -0.0630623, -0.465148
-0.7, -0.0639421, -0.439923
-0.698, -0.0647708, -0.414346
-0.696, -0.0655477, -0.388438
-0.694, -0.0662721, -0.362219
-0.692, -0.0669436, -0.33571
-0.69, -0.0675614, -0.308933
-0.688, -0.0681252, -0.281908
-0.686, -0.0686346, -0.254658
-0.684, -0.069089, -0.227204
-0.682, -0.0694881, -0.199569
-0.68, -0.0698317, -0.171773
-0.678, -0.0701193, -0.143841
-0.676, -0.0703509, -0.115793
-0.674, -0.0705262, -0.0876526
-0.672, -0.0706451, -0.0594421
-0.67, -0.0707075, -0.0311841
-0.668, -0.0707133, -0.00290111
-0.666, -0.0706625, 0.0253842
-0.664, -0.0705552, 0.0536492
-0.662, -0.0703915, 0.0818713
-0.66, -0.0701714, 0.110028
-0.658, -0.0698952, 0.138096
-0.656, -0.0695631, 0.166055
-0.654, -0.0691754, 0.19388
-0.652, -0.0687323, 0.22155
-0.65, -0.0682342, 0.249043
-0.648, -0.0676815, 0.276336
-0.646, -0.0670747, 0.303409
-0.644, -0.0664142, 0.330239
-0.642, -0.0657006, 0.356805
-0.64, -0.0649344, 0.383085
-0.638, -0.0641163, 0.409059
-0.636, -0.0632469, 0.434705
-0.634, -0.0623269, 0.460004
-0.632, -0.061357, 0.484935
-0.63, -0.0603381, 0.509477
-0.628, -0.0592708, 0.533613
-0.626, -0.0581562, 0.557321
-0.624, -0.056995, 0.580584
-0.622, -0.0557883, 0.603382
-0.62, -0.0545369, 0.625697
-0.618, -0.0532418, 0.647512
-0.616, -0.0519042, 0.668808
-0.614, -0.0505251, 0.68957
-0.612, -0.0491055, 0.70978
-0.61, -0.0476467, 0.729422
-0.608, -0.0461497, 0.748481
-0.606, -0.0446158, 0.766941
-0.604, -0.0430463, 0.784787
-0.602, -0.0414423, 0.802006
-0.6, -0.0398051, 0.818583
-0.598, -0.0381361, 0.834505
-0.596, -0.0364366, 0.849759
-0.594, -0.0347079, 0.864334
-0.592, -0.0329515, 0.878217
-0.59, -0.0311687, 0.891397
-0.588, -0.0293609, 0.903865
-0.586, -0.0275297, 0.915609
-0.584, -0.0256765, 0.926621
-0.582, -0.0238027, 0.936892
-0.58, -0.0219099, 0.946413
-0.578, -0.0199995, 0.955177
-0.576, -0.0180732, 0.963177
-0.574, -0.0161323, 0.970406
-0.572, -0.0141786, 0.976859
-0.57, -0.0122136, 0.98253
-0.568, -0.0102387, 0.987416
-0.566, -0.00825572, 0.991511
-0.564, -0.00626609, 0.994813
-0.562, -0.00427145, 0.99732
-0.56, -0.00227339, 0.999028
-0.558, -0.000273519, 0.999938
-0.556, 0.00172658, 1.00005
-0.554, 0.00372529, 0.999357
-0.552, 0.00572102, 0.997866
-0.55, 0.00771218, 0.995578
-0.548, 0.00969716, 0.992493
-0.546, 0.0116744, 0.988614
-0.544, 0.0136423, 0.983945
-0.542, 0.0155993, 0.978488
-0.54, 0.0175438, 0.972248
-0.538, 0.0194742, 0.96523
-0.536, 0.0213891, 0.957441
-0.534, 0.0232869, 0.948885
-0.532, 0.025166, 0.93957
-0.53, 0.027025, 0.929504
-0.528, 0.0288624, 0.918694
-0.526, 0.0306767, 0.907149
-0.524, 0.0324665, 0.894878
-0.522, 0.0342302, 0.881892
-0.52, 0.0359666, 0.8682
-0.518, 0.0376743, 0.853813
-0.516, 0.0393518, 0.838743
-0.514, 0.0409978, 0.823003
-0.512, 0.042611, 0.806603
-0.51, 0.0441901, 0.789559
-0.508, 0.0457338, 0.771883
-0.506, 0.047241, 0.75359
-0.504, 0.0487104, 0.734693
-0.502, 0.0501408, 0.715209
-0.5, 0.0515311, 0.695153
-0.498, 0.0528802, 0.67454
-0.496, 0.054187, 0.653388
-0.494, 0.0554504, 0.631713
-0.492, 0.0566695, 0.609533
-0.49, 0.0578432, 0.586865
-0.488, 0.0589707, 0.563728
-0.486, 0.060051, 0.54014
-0.484, 0.0610832, 0.516119
-0.482, 0.0620666, 0.491686
-0.48, 0.0630003, 0.466859
-0.478, 0.0638836, 0.441659
-0.476, 0.0647158, 0.416106
-0.474, 0.0654963, 0.39022
-0.472, 0.0662243, 0.364021
-0.47, 0.0668994, 0.337531
-0.468, 0.0675209, 0.310772
-0.466, 0.0680884, 0.283763
-0.464, 0.0686015, 0.256528
-0.462, 0.0690597, 0.229087
-0.46, 0.0694626, 0.201463
-0.458, 0.0698099, 0.173678
-0.456, 0.0701015, 0.145754
-0.454, 0.0703369, 0.117714
-0.452, 0.070516, 0.0895791
-0.45, 0.0706388, 0.0613727
-0.448, 0.070705, 0.0331172
-0.446, 0.0707147, 0.00483517
-0.444, 0.0706678, -0.0234507
-0.442, 0.0705643, -0.0517178
-0.44, 0.0704045, -0.0799436
-0.438, 0.0701883, -0.108105
-0.436, 0.0699159, -0.136181
-0.434, 0.0695876, -0.164147
-0.432, 0.0692036, -0.191982
-0.43, 0.0687643, -0.219663
-0.428, 0.06827, -0.247169
-0.426, 0.067721, -0.274477
-0.424, 0.0671179, -0.301566
-0.422, 0.0664611, -0.328413
-0.42, 0.0657511, -0.354997
-0.418, 0.0649885, -0.381298
-0.416, 0.0641739, -0.407293
-0.414, 0.063308, -0.432963
-0.412, 0.0623914, -0.458286
-0.41, 0.0614249, -0.483242
-0.408, 0.0604093, -0.507812
-0.406, 0.0593453, -0.531976
-0.404, 0.0582339, -0.555714
-0.402, 0.0570759, -0.579008
-0.4, 0.0558722, -0.601838
-0.398, 0.0546238, -0.624187
-0.396, 0.0533318, -0.646036
-0.394, 0.051997, -0.667369
-0.392, 0.0506207, -0.688168
-0.39, 0.0492039, -0.708416
-0.388, 0.0477477, -0.728098
-0.386, 0.0462533, -0.747197
-0.384, 0.0447219, -0.765698
-0.382, 0.0431547, -0.783587
-0.38, 0.041553, -0.800849
-0.378, 0.0399181, -0.81747
-0.376, 0.0382512, -0.833437
-0.374, 0.0365537, -0.848738
-0.372, 0.034827, -0.863359
-0.37, 0.0330724, -0.87729
-0.368, 0.0312914, -0.890519
-0.366, 0.0294853, -0.903035
-0.364, 0.0276556, -0.91483
-0.362, 0.0258039, -0.925892
-0.36, 0.0239314, -0.936213
-0.358, 0.0220399, -0.945786
-0.356, 0.0201307, -0.954602
-0.354, 0.0182053, -0.962654
-0.352, 0.0162655, -0.969936
-0.35, 0.0143126, -0.976442
-0.348, 0.0123483, -0.982167
-0.346, 0.010374, -0.987107
-0.344, 0.00839153, -0.991256
-0.342, 0.0064023, -0.994613
-0.34, 0.00440795, -0.997174
-0.338, 0.00241008, -0.998937
-0.336, 0.000410277, -0.999901
-0.334, -0.00158985, -1.00007
-0.332, -0.00358871, -0.999429
-0.33, -0.0055847, -0.997994
-0.328, -0.00757622, -0.99576
-0.326, -0.00956168, -0.992729
-0.324, -0.0115395, -0.988905
-0.322, -0.0135081, -0.984289
-0.32, -0.0154658, -0.978886
-0.318, -0.0174112, -0.972699
-0.316, -0.0193427, -0.965735
-0.314, -0.0212587, -0.957998
-0.312, -0.0231577, -0.949494
-0.31, -0.0250382, -0.940231
-0.308, -0.0268986, -0.930216
-0.306, -0.0287375, -0.919457
-0.304, -0.0305534, -0.907962
-0.302, -0.0323449, -0.89574
-0.3, -0.0341105, -0.882802
-0.298, -0.0358488, -0.869158
-0.296, -0.0375585, -0.854819
-0.294, -0.039238, -0.839795
-0.292, -0.0408862, -0.8241
-0.29, -0.0425017, -0.807745
-0.288, -0.0440832, -0.790745
-0.286, -0.0456295, -0.773111
-0.284, -0.0471392, -0.75486
-0.282, -0.0486112, -0.736004
-0.28, -0.0500443, -0.71656
-0.278, -0.0514374, -0.696542
-0.276, -0.0527893, -0.675967
-0.274, -0.054099, -0.654851
-0.272, -0.0553654, -0.633212
-0.27, -0.0565876, -0.611065
-0.268, -0.0577644, -0.58843
-0.266, -0.0588951, -0.565325
-0.264, -0.0599786, -0.541766
-0.262, -0.0610142, -0.517775
-0.26, -0.0620009, -0.493369
-0.258, -0.062938, -0.468569
-0.256, -0.0638248, -0.443394
-0.254, -0.0646606, -0.417864
-0.252, -0.0654446, -0.392
-0.25, -0.0661762, -0.365822
-0.248, -0.0668549, -0.339351
-0.246, -0.0674801, -0.312609
-0.244, -0.0680514, -0.285617
-0.242, -0.0685681, -0.258397
-0.24, -0.0690301, -0.23097
-0.238, -0.0694368, -0.203358
-0.236, -0.069788, -0.175583
-0.234, -0.0700833, -0.147668
-0.232, -0.0703226, -0.119634
-0.23, -0.0705056, -0.0915052
-0.228, -0.0706322, -0.063303
-0.226, -0.0707023, -0.0350501
-0.224, -0.0707158, -0.00676922
-0.222, -0.0706728, 0.0215171
-0.22, -0.0705732, 0.0497862
-0.218, -0.0704172, 0.0780155
-0.216, -0.0702048, 0.106182
-0.214, -0.0699363, 0.134264
-0.212, -0.0696118, 0.162239
-0.21, -0.0692317, 0.190084
-0.208, -0.0687961, 0.217776
-0.206, -0.0683055, 0.245295
-0.204, -0.0677603, 0.272617
-0.202, -0.0671608, 0.299721
-0.2, -0.0665077, 0.326585
-0.198, -0.0658013, 0.353188
-0.196, -0.0650423, 0.379509
-0.194, -0.0642312, 0.405526
-0.192, -0.0633688, 0.431218
-0.19, -0.0624556, 0.456566
-0.188, -0.0614926, 0.481548
-0.186, -0.0604803, 0.506145
-0.184, -0.0594196, 0.530337
-0.182, -0.0583114, 0.554105
-0.18, -0.0571565, 0.57743
-0.178, -0.0559559, 0.600292
-0.176, -0.0547106, 0.622675
-0.174, -0.0534215, 0.644559
-0.172, -0.0520896, 0.665927
-0.17, -0.0507161, 0.686763
-0.168, -0.049302, 0.70705
-0.166, -0.0478484, 0.72677
-0.164, -0.0463566, 0.74591
-0.162, -0.0448277, 0.764452
-0.16, -0.043263, 0.782384
-0.158, -0.0416636, 0.799689
-0.156, -0.0400309, 0.816354
-0.154, -0.0383661, 0.832367
-0.152, -0.0366707, 0.847713
-0.15, -0.0349459, 0.862381
-0.148, -0.0331932, 0.87636
-0.146, -0.031414, 0.889637
-0.144, -0.0296095, 0.902203
-0.142, -0.0277815, 0.914046
-0.14, -0.0259311, 0.925159
-0.138, -0.0240601, 0.935531
-0.136, -0.0221698, 0.945155
-0.134, -0.0202617, 0.954023
-0.132, -0.0183375, 0.962128
-0.13, -0.0163985, 0.969463
-0.128, -0.0144465, 0.976022
-0.126, -0.0124829, 0.981801
-0.124, -0.0105093, 0.986794
-0.122, -0.00852731, 0.990998
-0.12, -0.00653849, 0.994409
-0.118, -0.00454444, 0.997024
-0.116, -0.00254676, 0.998842
-0.114, -0.000547034, 0.999861
-0.112, 0.00145312, 1.00008
-0.11, 0.00345212, 0.999498
-0.108, 0.00544836, 0.998117
-0.106, 0.00744023, 0.995938
-0.104, 0.00942616, 0.992962
-0.102, 0.0114045, 0.989191
-0.1, 0.0133738, 0.98463
-0.098, 0.0153324, 0.97928
-0.096, 0.0172787, 0.973147
-0.094, 0.0192111, 0.966236
-0.092, 0.0211282, 0.958551
-0.09, 0.0230284, 0.9501
-0.088, 0.0249102, 0.940889
-0.086, 0.0267721, 0.930925
-0.084, 0.0286125, 0.920216
-0.082, 0.03043, 0.908771
-0.08, 0.0322232, 0.896599
-0.078, 0.0339906, 0.883709
-0.076, 0.0357309, 0.870113
-0.074, 0.0374425, 0.855821
-0.072, 0.0391242, 0.840844
-0.07, 0.0407746, 0.825194
-0.068, 0.0423924, 0.808884
-0.066, 0.0439762, 0.791927
-0.064, 0.0455249, 0.774337
-0.062, 0.0470371, 0.756127
-0.06, 0.0485118, 0.737312
-0.058, 0.0499476, 0.717907
-0.056, 0.0513434, 0.697928
-0.054, 0.0526982, 0.677391
-0.052, 0.0540108, 0.656312
-0.05, 0.0552803, 0.634707
-0.048, 0.0565054, 0.612595
-0.046, 0.0576854, 0.589993
-0.044, 0.0588193, 0.566919
-0.042, 0.0599061, 0.543391
-0.04, 0.0609449, 0.519429
-0.038, 0.061935, 0.495051
-0.036, 0.0628756, 0.470277
-0.034, 0.0637658, 0.445127
-0.032, 0.0646051, 0.41962
-0.03, 0.0653926, 0.393778
-0.028, 0.0661279, 0.367621
-0.026, 0.0668102, 0.34117
-0.024, 0.0674391, 0.314446
-0.022, 0.068014, 0.28747
-0.02, 0.0685346, 0.260265
-0.018, 0.0690003, 0.232851
