-1, 0.002, 1
-0.016, 0.0694108, 0.205251
-0.014, 0.0697657, 0.177486
-0.012, 0.0700649, 0.14958
-0.01, 0.070308, 0.121554
-0.008, 0.0704949, 0.093431
-0.006, 0.0706253, 0.0652331
-0.004, 0.0706993, 0.036983
-0.002, 0.0707167, 0.00870324
8.74301e-16, 0.0706775, -0.0195834
0.002, 0.0705818, -0.0478545
0.004, 0.0704297, -0.0760872
0.006, 0.0702211, -0.104259
0.008, 0.0699564, -0.132348
0.01, 0.0696358, -0.16033
0.012, 0.0692594, -0.188184
0.014, 0.0688276, -0.215888
0.016, 0.0683408, -0.243419
0.018, 0.0677993, -0.270756
0.02, 0.0672035, -0.297875
0.022, 0.066554, -0.324757
0.024, 0.0658513, -0.351378
0.026, 0.0650958, -0.377719
0.028, 0.0642883, -0.403757
0.03, 0.0634294, -0.429472
0.032, 0.0625197, -0.454844
0.034, 0.06156, -0.479852
0.036, 0.060551, -0.504476
0.038, 0.0594936, -0.528696
0.04, 0.0583886, -0.552494
0.042, 0.0572369, -0.575849
0.044, 0.0560395, -0.598744
0.046, 0.0547971, -0.62116
0.048, 0.053511, -0.643079
0.05, 0.052182, -0.664483
0.052, 0.0508113, -0.685356
0.054, 0.0493999, -0.70568
0.056, 0.0479491, -0.72544
0.058, 0.0464598, -0.74462
0.06, 0.0449334, -0.763204
0.062, 0.0433711, -0.781177
0.064, 0.041774, -0.798526
0.066, 0.0401435, -0.815235
0.068, 0.0384809, -0.831293
0.07, 0.0367876, -0.846685
0.072, 0.0350648, -0.8614
0.074, 0.0333139, -0.875426
0.076, 0.0315364, -0.888752
0.078, 0.0297337, -0.901366
0.08, 0.0279072, -0.91326
0.082, 0.0260583, -0.924423
0.084, 0.0241886, -0.934846
0.086, 0.0222996, -0.944521
0.088, 0.0203927, -0.953441
0.09, 0.0184695, -0.961598
0.092, 0.0165315, -0.968986
0.094, 0.0145803, -0.975599
0.096, 0.0126175, -0.981431
0.098, 0.0106445, -0.986478
0.1, 0.00866305, -0.990736
0.102, 0.00667465, -0.994201
0.104, 0.00468091, -0.996871
0.106, 0.00268342, -0.998743
0.108, 0.000683789, -0.999816
0.11, -0.00131639, -1.00009
0.112, -0.00331552, -0.999563
0.114, -0.00531199, -0.998237
0.116, -0.00730422, -0.996112
0.118, -0.0092906, -0.993191
0.12, -0.0112695, -0.989475
0.122, -0.0132395, -0.984967
0.124, -0.0151988, -0.979671
0.126, -0.017146, -0.973591
0.128, -0.0190795, -0.966733
0.13, -0.0209977, -0.959101
0.132, -0.0228991, -0.950702
0.134, -0.0247822, -0.941542
0.136, -0.0266454, -0.93163
0.138, -0.0284874, -0.920971
0.14, -0.0303065, -0.909577
0.142, -0.0321014, -0.897454
0.144, -0.0338707, -0.884613
0.146, -0.0356128, -0.871065
0.148, -0.0373264, -0.85682
0.15, -0.0390102, -0.841889
0.152, -0.0406628, -0.826285
0.154, -0.0422828, -0.81002
0.156, -0.043869, -0.793107
0.158, -0.0454201, -0.775559
0.16, -0.0469349, -0.757391
0.162, -0.0484122, -0.738617
0.164, -0.0498507, -0.719253
0.166, -0.0512493, -0.699312
0.168, -0.0526069, -0.678813
0.17, -0.0539225, -0.65777
0.172, -0.0551949, -0.636201
0.174, -0.0564231, -0.614123
0.176, -0.0576062, -0.591554
0.178, -0.0587432, -0.568511
0.18, -0.0598333, -0.545014
0.182, -0.0608754, -0.521081
0.184, -0.0618689, -0.49673
0.186, -0.0628129, -0.471983
0.188, -0.0637066, -0.446858
0.19, -0.0645493, -0.421375
0.192, -0.0653404, -0.395555
0.194, -0.0660793, -0.369419
0.196, -0.0667652, -0.342987
0.198, -0.0673978, -0.316281
0.2, -0.0679764, -0.289322
0.202, -0.0685007, -0.262132
0.204, -0.0689702, -0.234731
0.206, -0.0693845, -0.207143
0.208, -0.0697432, -0.17939
0.21, -0.0700462, -0.151492
0.212, -0.0702932, -0.123474
0.214, -0.0704839, -0.0953565
0.216, -0.0706182, -0.0671629
0.218, -0.070696, -0.0389156
0.22, -0.0707173, -0.0106372
0.222, -0.070682, 0.0176497
0.224, -0.0705902, 0.0459225
0.226, -0.0704419, 0.0741586
0.228, -0.0702372, 0.102335
0.23, -0.0699763, 0.13043
0.232, -0.0696595, 0.158421
0.234, -0.0692869, 0.186285
0.236, -0.0688589, 0.213999
0.238, -0.0683758, 0.241543
0.24, -0.067838, 0.268893
0.242, -0.067246, 0.296028
0.244, -0.0666001, 0.322927
0.246, -0.065901, 0.349567
0.248, -0.0651491, 0.375927
0.25, -0.0643452, 0.401987
0.252, -0.0634897, 0.427725
0.254, -0.0625835, 0.453121
0.256, -0.0616272, 0.478154
0.258, -0.0606216, 0.502805
0.26, -0.0595675, 0.527054
0.262, -0.0584657, 0.550881
0.264, -0.0573172, 0.574267
0.266, -0.0561228, 0.597194
0.268, -0.0548835, 0.619643
0.27, -0.0536003, 0.641596
0.272, -0.0522742, 0.663036
0.274, -0.0509063, 0.683946
0.276, -0.0494977, 0.704309
0.278, -0.0480495, 0.724108
0.28, -0.0465628, 0.743328
0.282, -0.0450389, 0.761953
0.284, -0.043479, 0.779968
0.286, -0.0418843, 0.79736
0.288, -0.040256, 0.814114
0.29, -0.0385956, 0.830216
0.292, -0.0369043, 0.845654
0.294, -0.0351835, 0.860416
0.296, -0.0334345, 0.874489
0.298, -0.0316588, 0.887863
0.3, -0.0298577, 0.900527
0.302, -0.0280328, 0.91247
0.304, -0.0261854, 0.923683
0.306, -0.0243171, 0.934157
0.308, -0.0224293, 0.943884
0.31, -0.0205236, 0.952856
0.312, -0.0186015, 0.961065
0.314, -0.0166645, 0.968506
0.316, -0.0147141, 0.975171
0.318, -0.012752, 0.981057
0.32, -0.0107797, 0.986158
0.322, -0.00879877, 0.99047
0.324, -0.00681079, 0.993989
0.326, -0.00481736, 0.996714
0.328, -0.00282008, 0.998641
0.33, -0.000820541, 0.999769
0.332, 0.00117965, 1.0001
0.334, 0.0031789, 0.999625
0.336, 0.00517561, 0.998353
0.338, 0.00716818, 0.996283
0.34, 0.00915501, 0.993416
0.342, 0.0111345, 0.989754
0.344, 0.0131051, 0.9853
0.346, 0.0150652, 0.980058
0.348, 0.0170133, 0.974032
0.35, 0.0189477, 0.967227
0.352, 0.020867, 0.959647
0.354, 0.0227696, 0.951301
0.356, 0.024654, 0.942193
0.358, 0.0265187, 0.932331
0.36, 0.0283621, 0.921724
0.362, 0.0301829, 0.910379
0.364, 0.0319795, 0.898306
0.366, 0.0337505, 0.885514
0.368, 0.0354946, 0.872014
0.37, 0.0372102, 0.857816
0.372, 0.0388961, 0.842932
0.374, 0.0405508, 0.827373
0.376, 0.0421731, 0.811153
0.378, 0.0437617, 0.794284
0.38, 0.0453152, 0.776779
0.382, 0.0468325, 0.758653
0.384, 0.0483124, 0.73992
0.386, 0.0497536, 0.720595
0.388, 0.051155, 0.700694
0.39, 0.0525154, 0.680232
0.392, 0.0538339, 0.659225
0.394, 0.0551093, 0.637692
0.396, 0.0563406, 0.615648
0.398, 0.0575268, 0.593112
0.4, 0.058667, 0.570101
0.402, 0.0597603, 0.546634
0.404, 0.0608057, 0.52273
0.406, 0.0618025, 0.498408
0.408, 0.0627499, 0.473687
0.41, 0.0636471, 0.448587
0.412, 0.0644933, 0.423128
0.414, 0.065288, 0.397331
0.416, 0.0660304, 0.371216
0.418, 0.06672, 0.344804
0.42, 0.0673563, 0.318116
0.422, 0.0679386, 0.291173
0.424, 0.0684666, 0.263998
0.426, 0.0689398, 0.236611
0.428, 0.0693579, 0.209035
0.43, 0.0697205, 0.181292
0.432, 0.0700273, 0.153404
0.434, 0.0702781, 0.125393
0.436, 0.0704726, 0.0972816
0.438, 0.0706108, 0.0690925
0.44, 0.0706925, 0.0408482
0.442, 0.0707177, 0.0125712
0.444, 0.0706862, -0.0157159
0.446, 0.0705983, -0.0439904
0.448, 0.0704538, -0.0722297
0.45, 0.070253, -0.100411
0.452, 0.0699959, -0.128512
0.454, 0.0696829, -0.156511
0.456, 0.0693142, -0.184384
0.458, 0.0688899, -0.21211
0.46, 0.0684106, -0.239666
0.462, 0.0678765, -0.26703
0.464, 0.0672882, -0.29418
0.466, 0.066646, -0.321096
0.468, 0.0659505, -0.347754
0.47, 0.0652022, -0.374134
0.472, 0.0644018, -0.400215
0.474, 0.0635498, -0.425976
0.476, 0.062647, -0.451396
0.478, 0.0616941, -0.476455
0.48, 0.0606919, -0.501132
0.482, 0.059641, -0.525409
0.484, 0.0585425, -0.549265
0.486, 0.0573972, -0.572682
0.488, 0.0562059, -0.595641
0.49, 0.0549696, -0.618124
0.492, 0.0536894, -0.640112
0.494, 0.0523662, -0.661587
0.496, 0.0510012, -0.682534
0.498, 0.0495953, -0.702934
0.5, 0.0481497, -0.722772
0.502, 0.0466657, -0.742032
0.504, 0.0451443, -0.760699
0.506, 0.0435868, -0.778756
0.508, 0.0419944, -0.796191
0.51, 0.0403684, -0.812989
0.512, 0.0387101, -0.829136
0.514, 0.0370209, -0.84462
0.516, 0.035302, -0.859428
0.518, 0.0335549, -0.873549
0.52, 0.031781, -0.886971
0.522, 0.0299816, -0.899684
0.524, 0.0281583, -0.911676
0.526, 0.0263124, -0.92294
0.528, 0.0244455, -0.933465
0.53, 0.022559, -0.943243
0.532, 0.0206545, -0.952266
0.534, 0.0187334, -0.960528
0.536, 0.0167974, -0.968022
0.538, 0.0148479, -0.97474
0.54, 0.0128865, -0.98068
0.542, 0.0109148, -0.985834
0.544, 0.00893445, -0.9902
0.546, 0.0069469, -0.993774
0.548, 0.00495379, -0.996553
0.55, 0.00295672, -0.998534
0.552, 0.00095729, -0.999717
0.554, -0.00104291, -1.0001
0.556, -0.00304227, -0.999683
0.558, -0.00503921, -0.998466
0.56, -0.00703211, -0.99645
0.562, -0.00901938, -0.993637
0.564, -0.0109994, -0.990029
0.566, -0.0129707, -0.98563
0.568, -0.0149316, -0.980441
0.57, -0.0168805, -0.974469
0.572, -0.018816, -0.967717
0.574, -0.0207363, -0.96019
0.576, -0.0226401, -0.951896
0.578, -0.0245258, -0.94284
0.58, -0.0263919, -0.933029
0.582, -0.0282368, -0.922473
0.584, -0.0300592, -0.911178
0.586, -0.0318575, -0.899154
0.588, -0.0336303, -0.886411
0.59, -0.0353762, -0.872959
0.592, -0.0370938, -0.858809
0.594, -0.0387818, -0.843971
0.596, -0.0404387, -0.828458
0.598, -0.0420633, -0.812283
0.6, -0.0436542, -0.795458
0.602, -0.0452102, -0.777996
0.604, -0.04673, -0.759912
0.606, -0.0482124, -0.74122
0.608, -0.0496563, -0.721935
0.61, -0.0510604, -0.702072
0.612, -0.0524237, -0.681648
0.614, -0.0537451, -0.660679
0.616, -0.0550235, -0.639181
0.618, -0.0562578, -0.617171
0.62, -0.0574471, -0.594668
0.622, -0.0585905, -0.571689
0.624, -0.059687, -0.548253
0.626, -0.0607358, -0.524378
0.628, -0.0617359, -0.500084
0.63, -0.0626867, -0.47539
0.632, -0.0635874, -0.450315
0.634, -0.0644371, -0.42488
0.636, -0.0652353, -0.399105
0.638, -0.0659813, -0.373011
0.64, -0.0666746, -0.346618
0.642, -0.0673145, -0.319949
0.644, -0.0679005, -0.293023
0.646, -0.0684322, -0.265863
0.648, -0.0689092, -0.23849
0.65, -0.0693311, -0.210926
0.652, -0.0696975, -0.183194
0.654, -0.0700081, -0.155315
0.656, -0.0702627, -0.127311
0.658, -0.0704611, -0.0992063
0.66, -0.0706032, -0.0710218
0.662, -0.0706887, -0.0427806
0.664, -0.0707177, -0.0145051
0.666, -0.0706902, 0.013782
0.668, -0.0706061, 0.0420581
0.67, -0.0704655, 0.0703005
0.672, -0.0702685, 0.0984867
0.674, -0.0700153, 0.126594
0.676, -0.0697061, 0.1546
0.678, -0.0693411, 0.182483
0.68, -0.0689207, 0.210219
0.682, -0.0684451, 0.237787
0.684, -0.0679148, 0.265165
0.686, -0.0673301, 0.292331
0.688, -0.0666916, 0.319263
0.69, -0.0659997, 0.34594
0.692, -0.065255, 0.37234
0.694, -0.0644582, 0.398442
0.696, -0.0636097, 0.424225
0.698, -0.0627104, 0.449669
0.7, -0.0617609, 0.474753
0.702, -0.0607619, 0.499458
0.704, -0.0597144, 0.523762
0.706, -0.0586191, 0.547648
0.708, -0.0574769, 0.571096
0.71, -0.0562888, 0.594087
0.712, -0.0550556, 0.616602
0.714, -0.0537783, 0.638624
0.716, -0.052458, 0.660136
0.718, -0.0510958, 0.681119
0.72, -0.0496927, 0.701557
0.722, -0.0482498, 0.721434
0.724, -0.0467683, 0.740734
0.726, -0.0452495, 0.759442
0.728, -0.0436944, 0.777541
0.73, -0.0421043, 0.795019
0.732, -0.0404806, 0.811861
0.734, -0.0388245, 0.828053
0.736, -0.0371374, 0.843583
0.738, -0.0354205, 0.858438
0.74, -0.0336753, 0.872606
0.742, -0.0319031, 0.886076
0.744, -0.0301054, 0.898837
0.746, -0.0282837, 0.91088
0.748, -0.0264393, 0.922193
0.75, -0.0245738, 0.932769
0.752, -0.0226886, 0.942598
0.754, -0.0207852, 0.951674
0.756, -0.0188652, 0.959988
0.758, -0.0169302, 0.967534
0.76, -0.0149816, 0.974306
0.762, -0.013021, 0.980298
0.764, -0.0110499, 0.985507
0.766, -0.00907009, 0.989927
0.768, -0.00708298, 0.993555
0.77, -0.00509021, 0.996388
0.772, -0.00309336, 0.998424
0.774, -0.00109404, 0.999662
0.776, 0.000906163, 1.0001
0.778, 0.00290564, 0.999737
0.78, 0.00490278, 0.998574
0.782, 0.00689601, 0.996613
0.784, 0.00888372, 0.993855
0.786, 0.0108643, 0.990301
0.788, 0.0128362, 0.985956
0.79, 0.0147979, 0.980821
0.792, 0.0167477, 0.974902
0.794, 0.0186841, 0.968203
0.796, 0.0206055, 0.960729
0.798, 0.0225105, 0.952487
0.8, 0.0243975, 0.943483
0.802, 0.0262649, 0.933724
0.804, 0.0281114, 0.923218
0.806, 0.0299353, 0.911973
0.808, 0.0317353, 0.899999
0.81, 0.0335099, 0.887305
0.812, 0.0352577, 0.873901
0.814, 0.0369773, 0.859798
0.816, 0.0386673, 0.845007
0.818, 0.0403264, 0.82954
0.82, 0.0419532, 0.81341
0.822, 0.0435465, 0.796628
0.824, 0.0451049, 0.77921
0.826, 0.0466272, 0.761168
0.828, 0.0481123, 0.742517
0.83, 0.0495588, 0.723272
0.832, 0.0509657, 0.703448
0.834, 0.0523318, 0.683062
0.836, 0.0536561, 0.662129
0.838, 0.0549374, 0.640667
0.84, 0.0561748, 0.618692
0.842, 0.0573673, 0.596222
0.844, 0.0585138, 0.573275
0.846, 0.0596136, 0.54987
0.848, 0.0606656, 0.526024
0.85, 0.0616691, 0.501758
0.852, 0.0626233, 0.47709
0.854, 0.0635274, 0.452041
0.856, 0.0643806, 0.42663
0.858, 0.0651824, 0.400878
0.86, 0.065932, 0.374805
0.862, 0.0666289, 0.348432
0.864, 0.0672724, 0.32178
0.866, 0.0678622, 0.294871
0.868, 0.0683976, 0.267727
0.87, 0.0688784, 0.240368
0.872, 0.069304, 0.212816
0.874, 0.0696742, 0.185095
0.876, 0.0699886, 0.157225
0.878, 0.0702471, 0.129229
0.88, 0.0704494, 0.101131
0.882, 0.0705953, 0.0729509
0.884, 0.0706847, 0.0447128
0.886, 0.0707176, 0.0164389
0.888, 0.0706939, -0.0118481
0.89, 0.0706136, -0.0401257
0.892, 0.0704769, -0.0683711
0.894, 0.0702838, -0.0965619
0.896, 0.0700344, -0.124675
0.898, 0.069729, -0.152689
0.9, 0.0693679, -0.180581
0.902, 0.0689512, -0.208328
0.904, 0.0684794, -0.235908
0.906, 0.0679528, -0.2633
0.908, 0.0673718, -0.290481
0.91, 0.066737, -0.31743
0.912, 0.0660487, -0.344125
0.914, 0.0653076, -0.370544
0.916, 0.0645143, -0.396667
0.918, 0.0636693, -0.422473
0.92, 0.0627735, -0.447941
0.922, 0.0618274, -0.47305
0.924, 0.0608318, -0.497781
0.926, 0.0597876, -0.522114
0.928, 0.0586955, -0.546029
0.93, 0.0575565, -0.569507
0.932, 0.0563714, -0.59253
0.934, 0.0551413, -0.615078
0.936, 0.053867, -0.637135
0.938, 0.0525497, -0.658682
0.94, 0.0511903, -0.679701
0.942, 0.0497899, -0.700177
0.944, 0.0483497, -0.720093
0.946, 0.0468708, -0.739433
0.948, 0.0453545, -0.758182
0.95, 0.0438018, -0.776323
0.952, 0.0422141, -0.793844
0.954, 0.0405927, -0.81073
0.956, 0.0389388, -0.826967
0.958, 0.0372537, -0.842542
0.96, 0.0355388, -0.857444
0.962, 0.0337955, -0.871659
0.964, 0.0320251, -0.885178
0.966, 0.0302291, -0.897988
0.968, 0.028409, -0.910079
0.97, 0.0265661, -0.921443
0.972, 0.0247019, -0.932069
0.974, 0.022818, -0.94195
0.976, 0.0209159, -0.951077
0.978, 0.018997, -0.959444
0.98, 0.0170629, -0.967042
0.982, 0.0151152, -0.973868
0.984, 0.0131554, -0.979914
0.986, 0.011185, -0.985176
0.988, 0.00920571, -0.98965
0.99, 0.00721904, -0.993332
0.992, 0.0052266, -0.99622
0.994, 0.00322998, -0.99831
0.996, 0.00123078, -0.999602
0.998, -0.000769412, -1.00009
